cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
cosine_03,1,200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
